brand_id,brand_name,type,dosage_form,generic,strength,manufacturer,package_container,package_size
24580,Acme's DNS,allopathic,IV Infusion,Sodium Chloride + Dextrose,0.9%+5%,ACME Laboratories Ltd.,"500 ml bag: ৳ 75.89,1000 ml bag: ৳ 101.20",Not Specified
35,Ceclofen,allopathic,Tablet,Aceclofenac,100 mg,Renata Limited,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
30771,Ceclav,allopathic,Powder for Suspension,Cefuroxime Axetil + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Sharif Pharmaceuticals Ltd.,70 ml bottle: ৳ 250.00,Not Specified
7398,Ceclav,allopathic,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Sharif Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
7399,Ceclav,allopathic,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Sharif Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
16367,Cebuten,allopathic,Capsule,Ceftibuten Dihydrate,400 mg,Renata Limited,"Unit Price: ৳ 120.00,(14's pack: ৳ 1,680.00),","(14's pack: ৳ 1,680.00)"
18959,Cebumax,allopathic,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,General Pharmaceuticals Ltd.,60 ml bottle: ৳ 480.00,Not Specified
18958,Cebumax,allopathic,Capsule,Ceftibuten Dihydrate,400 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 120.00,(8's pack: ৳ 960.00),",(8's pack: ৳ 960.00)
7485,Cebex,allopathic,Capsule,Cefixime Trihydrate,400 mg,Novo Healthcare and Pharma Ltd.,"Unit Price: ৳ 52.50,(8's pack: ৳ 420.00),",(8's pack: ৳ 420.00)
7484,Cebex,allopathic,Capsule,Cefixime Trihydrate,200 mg,Novo Healthcare and Pharma Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
7486,Cebex,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Novo Healthcare and Pharma Ltd.,50 ml bottle: ৳ 166.60,Not Specified
14018,Cebeta,allopathic,Tablet,Betacarotene + Vitamin C + Vitamin E,6 mg+200 mg+50 mg,Amulet Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(30's pack: ৳ 75.00),",(30's pack: ৳ 75.00)
14017,CEB,allopathic,Tablet,Betacarotene + Vitamin C + Vitamin E,6 mg+200 mg+50 mg,Rephco Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(30's pack: ৳ 120.00),",(30's pack: ৳ 120.00)
26829,Cdens,allopathic,Tablet,Calcium Orotate,740 mg,Synovia pharma plc,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
664,CCB,allopathic,Tablet,Amlodipine Besilate,5 mg,Orion Pharma Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
29480,Cazep,allopathic,Tablet,Carbamazepine,200 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 4.02,(50's pack: ৳ 201.00),",(50's pack: ৳ 201.00)
32809,Cazar,allopathic,Capsule,Cabozantinib,20 mg,Jenphar Bangladesh Ltd.,"Unit Price: ৳ 1,740.00,(90's pack: ৳ 156,600.00),","(90's pack: ৳ 156,600.00)"
32810,Cazar,allopathic,Capsule,Cabozantinib,80 mg,Jenphar Bangladesh Ltd.,"Unit Price: ৳ 5,220.00,(30's pack: ৳ 156,600.00),","(30's pack: ৳ 156,600.00)"
3150,Caviton,allopathic,Tablet,Vinpocetine,5 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
25267,Cavitab,allopathic,Tablet,Vinpocetine,5 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
9751,Caviral,allopathic,Tablet,Entecavir,0.5 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 60.18,(10's pack: ৳ 601.80),",(10's pack: ৳ 601.80)
9737,Cavir,allopathic,Tablet,Entecavir,0.5 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 48.14,(10's pack: ৳ 481.40),",(10's pack: ৳ 481.40)
9738,Cavir,allopathic,Tablet,Entecavir,1 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 90.27,(10's pack: ৳ 902.70),",(10's pack: ৳ 902.70)
31553,Cavinton,allopathic,Tablet,Vinpocetine,5 mg,City Overseas Ltd.,"Unit Price: ৳ 9.78,(50's pack: ৳ 489.00),",(50's pack: ৳ 489.00)
3149,Cavinton,allopathic,Injection,Vinpocetine,10 mg/2 ml,City Overseas Ltd.,"2 ml ampoule: ৳ 50.20,(10's pack: ৳ 502.00),",(10's pack: ৳ 502.00)
14502,Cavic-C Plus,allopathic,Effervescent Tablet,Calcium Lactate Gluconate + Calcium Carbonate + Vitamin C + Vitamin D3,1000 mg+327 mg+500 mg+400 IU,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(10's pack: ৳ 100.00),,Unit Price: ৳ 10.00,(12's pack: ৳ 120.00),","(10's pack: ৳ 100.00),(12's pack: ৳ 120.00)"
14393,Cavic-C,allopathic,Effervescent Tablet,Calcium Lactate Gluconate + Calcium Carbonate + Vitamin C,1000 mg+327 mg+500 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(12's pack: ৳ 120.00),",(12's pack: ৳ 120.00)
2525,Cavelon,allopathic,Tablet,Carvedilol,12.5 mg,Drug International Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
2524,Cavelon,allopathic,Tablet,Carvedilol,6.25 mg,Drug International Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
2931,Cavazide,allopathic,Tablet,Irbesartan + Hydrochlorothiazide,150 mg+12.5 mg,UniMed UniHealth,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
14856,Acme's Dextrose DS,allopathic,IV Infusion,Dextrose,10%,ACME Laboratories Ltd.,"500 ml bag: ৳ 78.20,1000 ml bag: ৳ 105.80",Not Specified
14861,Acme's Dextrose,allopathic,IV Infusion,Dextrose,5%,ACME Laboratories Ltd.,"500 ml bag: ৳ 71.30,1000 ml bag: ৳ 91.99",Not Specified
7385,Cefaclav,allopathic,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
8155,Cefa-4,allopathic,IM/IV Injection,Cefepime Hydrochloride,500 mg/vial,Popular Pharmaceuticals Ltd.,500 mg vial: ৳ 300.00,Not Specified
8157,Cefa-4,allopathic,IV Injection,Cefepime Hydrochloride,2 gm/vial,Popular Pharmaceuticals Ltd.,"2 gm vial: ৳ 1,100.00",Not Specified
30751,Cefa-4,allopathic,IM/IV Injection,Cefepime Hydrochloride,1 gm/vial,Popular Pharmaceuticals Ltd.,1 gm vial: ৳ 550.00,Not Specified
7523,Cef-Plus,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Hudson Pharmaceuticals Ltd.,50 ml bottle: ৳ 170.00,Not Specified
7522,Cef-Plus,allopathic,Capsule,Cefixime Trihydrate,200 mg,Hudson Pharmaceuticals Ltd.,"Unit Price: ৳ 28.00,(12's pack: ৳ 336.00),",(12's pack: ৳ 336.00)
30264,Cef-3 Max,allopathic,Pediatric Drops,Cefixime Trihydrate,100 mg/ml,Square Pharmaceuticals Ltd.,20 ml bottle: ৳ 250.00,Not Specified
7494,Cef-3 Forte,allopathic,Powder for Suspension,Cefixime Trihydrate,200 mg/5 ml,Square Pharmaceuticals Ltd.,50 ml bottle: ৳ 320.00,Not Specified
7492,Cef-3 DS,allopathic,Capsule,Cefixime Trihydrate,400 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 50.35,(14's pack: ৳ 704.90),",(14's pack: ৳ 704.90)
7491,Cef-3,allopathic,Capsule,Cefixime Trihydrate,200 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 35.11,(14's pack: ৳ 491.54),",(14's pack: ৳ 491.54)
7493,Cef-3,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Square Pharmaceuticals Ltd.,"30 ml bottle: ৳ 135.40,50 ml bottle: ৳ 210.63,75 ml bottle: ৳ 250.00",Not Specified
18808,Cef-3,allopathic,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Square Pharmaceuticals Ltd.,21 ml bottle: ৳ 100.30,Not Specified
13915,Ceevit Forte,allopathic,Effervescent Tablet,Vitamin C [Ascorbic acid],1000 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 10.34,(10's pack: ৳ 103.40),",(10's pack: ৳ 103.40)
26177,Ceevit DS,allopathic,Chewable Tablet,Vitamin C [Ascorbic acid],500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 3.50,(90's pack: ৳ 315.00),",(90's pack: ৳ 315.00)
13914,Ceevit,allopathic,Chewable Tablet,Vitamin C [Ascorbic acid],250 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 1.90,(250's pack: ৳ 475.00),",(250's pack: ৳ 475.00)
33188,Ceevit,allopathic,Syrup,Vitamin C [Ascorbic acid],100 mg/5 ml,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 40.00,Not Specified
13944,Ceeta,allopathic,Chewable Tablet,Vitamin C [Ascorbic acid],250 mg,Syntho Laboratories Ltd.,"Unit Price: ৳ 0.82,(200's pack: ৳ 164.00),",(200's pack: ৳ 164.00)
13913,Ceemet,allopathic,Chewable Tablet,Vitamin C [Ascorbic acid],250 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 1.20,(250's pack: ৳ 300.00),",(250's pack: ৳ 300.00)
13943,Ceegram,allopathic,Effervescent Tablet,Vitamin C [Ascorbic acid],1000 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(10's pack: ৳ 100.00),",(10's pack: ৳ 100.00)
30290,Cee,allopathic,Effervescent Tablet,Vitamin C [Ascorbic acid],1000 mg,Renata Limited,"Unit Price: ৳ 10.00,(10's pack: ৳ 100.00),",(10's pack: ৳ 100.00)
32236,Cedril,allopathic,Capsule,Cefadroxil Monohydrate,500 mg,ACI Limited,"Unit Price: ৳ 12.05,(30's pack: ৳ 361.50),",(30's pack: ৳ 361.50)
32235,Cedril,allopathic,Powder for Suspension,Cefadroxil Monohydrate,125 mg/5 ml,ACI Limited,100 ml bottle: ৳ 70.26,Not Specified
10086,Cedol,allopathic,Oral Suspension,Metronidazole,200 mg/5 ml,Central Pharmaceuticals Ltd.,60 ml bottle: ৳ 22.00,Not Specified
10085,Cedol,allopathic,Tablet,Metronidazole,400 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 1.00,(100's pack: ৳ 100.00),",(100's pack: ৳ 100.00)
29921,Cednir DS,allopathic,Powder for Suspension,Cefdinir,250 mg/5 ml,Eskayef Pharmaceuticals Ltd.,30 ml bottle: ৳ 160.00,Not Specified
29920,Cednir,allopathic,Capsule,Cefdinir,300 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(4's pack: ৳ 160.00),",(4's pack: ৳ 160.00)
37,Ceconac,allopathic,Tablet,Aceclofenac,100 mg,Hudson Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
32416,Cecon,allopathic,Oral Powder,Vitamin C [Ascorbic acid],500 mg,ACME Laboratories Ltd.,"500 mg sachet: ৳ 10.00,(20's pack: ৳ 200.00),",(20's pack: ৳ 200.00)
13912,Cecon,allopathic,Chewable Tablet,Vitamin C [Ascorbic acid],250 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 1.90,(100's pack: ৳ 190.00),",(100's pack: ৳ 190.00)
36,Ceclonac,allopathic,Tablet,Aceclofenac,100 mg,Oyster Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
26,Aclovix,allopathic,Tablet,Aceclofenac,100 mg,Aexim Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(100's pack: ৳ 250.00),",(100's pack: ৳ 250.00)
30135,Cefazol,allopathic,IM/IV Injection,Cefazolin Sodium,500 mg/vial,Incepta Pharmaceuticals Ltd.,500 mg vial: ৳ 125.00,Not Specified
30136,Cefazol,allopathic,IM/IV Injection,Cefazolin Sodium,1 gm/vial,Incepta Pharmaceuticals Ltd.,1 gm vial: ৳ 200.00,Not Specified
7860,Cefazid,allopathic,IM/IV Injection,Ceftazidime Pentahydrate,500 mg/vial,Renata Limited,500 mg vial: ৳ 130.00,Not Specified
7861,Cefazid,allopathic,IM/IV Injection,Ceftazidime Pentahydrate,1 gm/vial,Renata Limited,1 gm vial: ৳ 240.00,Not Specified
7859,Cefazid,allopathic,IM/IV Injection,Ceftazidime Pentahydrate,250 mg/vial,Renata Limited,250 mg vial: ৳ 85.00,Not Specified
16368,Cefaten,allopathic,Capsule,Ceftibuten Dihydrate,400 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 120.00,(8's pack: ৳ 960.00),",(8's pack: ৳ 960.00)
16369,Cefaten,allopathic,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,Eskayef Pharmaceuticals Ltd.,"60 ml bottle: ৳ 465.00,100 ml bottle: ৳ 775.00",Not Specified
6823,Cefasia DS,allopathic,Powder for Suspension,Cephradine,250 mg/5 ml,Pharmasia Limited,100 ml bottle: ৳ 140.00,Not Specified
6821,Cefasia,allopathic,Capsule,Cephradine,500 mg,Pharmasia Limited,"Unit Price: ৳ 13.00,(20's pack: ৳ 260.00),",(20's pack: ৳ 260.00)
6822,Cefasia,allopathic,Powder for Suspension,Cephradine,125 mg/5 ml,Pharmasia Limited,100 ml bottle: ৳ 80.31,Not Specified
30134,Cefamax DS,allopathic,Powder for Suspension,Ceftibuten Dihydrate,180 mg/5 ml,Incepta Pharmaceuticals Ltd.,60 ml bottle: ৳ 800.00,Not Specified
18969,Cefamax,allopathic,Powder for Suspension,Ceftibuten Dihydrate,90 mg/5 ml,Incepta Pharmaceuticals Ltd.,60 ml bottle: ৳ 480.00,Not Specified
18968,Cefamax,allopathic,Capsule,Ceftibuten Dihydrate,400 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 120.00,(8's pack: ৳ 960.00),",(8's pack: ৳ 960.00)
33130,Cefalin,allopathic,IM/IV Injection,Cefazolin Sodium,1 gm/vial,Drug International Ltd.,1 gm vial: ৳ 200.00,Not Specified
6700,Cefalex,allopathic,Powder for Suspension,Cephalexin,125 mg/5 ml,Drug International Ltd.,100 ml bottle: ৳ 81.00,Not Specified
6699,Cefalex,allopathic,Capsule,Cephalexin,500 mg,Drug International Ltd.,"Unit Price: ৳ 8.25,(50's pack: ৳ 412.50),",(50's pack: ৳ 412.50)
31194,Cefaking,allopathic,IM/IV Injection,Cefoperazone Sodium,2 gm/vial,Drug International Ltd.,2 gm vial: ৳ 400.00,Not Specified
31195,Cefaking,allopathic,IM/IV Injection,Cefoperazone Sodium,500 mg/vial,Drug International Ltd.,500 mg vial: ৳ 150.00,Not Specified
28358,Cefaking,allopathic,IM/IV Injection,Cefoperazone Sodium,1 gm/vial,Drug International Ltd.,1 gm vial: ৳ 220.00,Not Specified
27149,Cefadyl,allopathic,Capsule,Cefixime Trihydrate,400 mg,Kumudini Pharma Ltd.,"Unit Price: ৳ 48.00,(8's pack: ৳ 384.00),",(8's pack: ৳ 384.00)
7496,Cefadyl,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Kumudini Pharma Ltd.,50 ml bottle: ৳ 180.00,Not Specified
7495,Cefadyl,allopathic,Capsule,Cefixime Trihydrate,200 mg,Kumudini Pharma Ltd.,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",(8's pack: ৳ 240.00)
30739,Cefador,allopathic,Capsule,Cefadroxil Monohydrate,500 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 12.05,(20's pack: ৳ 241.00),",(20's pack: ৳ 241.00)
30738,Cefador,allopathic,Powder for Suspension,Cefadroxil Monohydrate,125 mg/5 ml,Somatec Pharmaceuticals Ltd.,100 ml bottle: ৳ 70.26,Not Specified
30737,Cefador,allopathic,Pediatric Drops,Cefadroxil Monohydrate,125 mg/1.25 ml,Somatec Pharmaceuticals Ltd.,15 ml bottle: ৳ 50.19,Not Specified
6817,Cefadin,allopathic,Capsule,Cephradine,500 mg,Ziska Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(28's pack: ৳ 336.00),",(28's pack: ৳ 336.00)
6818,Cefadin,allopathic,Powder for Suspension,Cephradine,125 mg/5 ml,Ziska Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,Not Specified
18999,Cefaclav,allopathic,Powder for Suspension,Cefuroxime Axetil + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Incepta Pharmaceuticals Ltd.,70 ml bottle: ৳ 250.00,Not Specified
7384,Cefaclav,allopathic,Tablet,Cefuroxime Axetil + Clavulanic Acid,125 mg+31.25 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 18.00,(18's pack: ৳ 324.00),",(18's pack: ৳ 324.00)
19431,Aclosol,allopathic,Cream,Clobetasol Propionate (Topical Preparation),0.05%,Ad-din Pharmaceuticals Ltd.,10 gm tube: ৳ 45.00,Not Specified
25,Aclopain,allopathic,Tablet,Aceclofenac,100 mg,Jenphar Bangladesh Ltd.,"Unit Price: ৳ 4.00,(100's pack: ৳ 400.00),",(100's pack: ৳ 400.00)
18741,Cefiget,allopathic,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Get Well Limited,21 ml bottle: ৳ 90.00,Not Specified
30744,Cefida,allopathic,Capsule,Cefdinir,300 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(8's pack: ৳ 360.00),",(8's pack: ৳ 360.00)
30743,Cefida,allopathic,Powder for Suspension,Cefdinir,125 mg/5 ml,Beximco Pharmaceuticals Ltd.,60 ml bottle: ৳ 150.00,Not Specified
7503,Ceficap,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Euro Pharma Ltd.,50 ml bottle: ৳ 195.00,Not Specified
7502,Ceficap,allopathic,Capsule,Cefixime Trihydrate,400 mg,Euro Pharma Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
7501,Ceficap,allopathic,Capsule,Cefixime Trihydrate,200 mg,Euro Pharma Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
7441,Cefexta Forte,allopathic,Powder for Suspension,Cefdinir,250 mg/5 ml,UniMed UniHealth,30 ml bottle: ৳ 210.00,Not Specified
7440,Cefexta,allopathic,Powder for Suspension,Cefdinir,125 mg/5 ml,UniMed UniHealth,60 ml bottle: ৳ 225.00,Not Specified
7439,Cefexta,allopathic,Capsule,Cefdinir,300 mg,UniMed UniHealth,"Unit Price: ৳ 57.00,(8's pack: ৳ 456.00),",(8's pack: ৳ 456.00)
19075,Cefex,allopathic,Powder for Suspension,Cephalexin,125 mg/5 ml,Doctor’s Chemical Works Ltd.,100 ml bottle: ৳ 75.00,Not Specified
19074,Cefex,allopathic,Capsule,Cephalexin,250 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 6.50,(100's pack: ৳ 650.00),",(100's pack: ৳ 650.00)
19073,Cefex,allopathic,Capsule,Cephalexin,500 mg,Doctor’s Chemical Works Ltd.,"Unit Price: ৳ 12.00,(50's pack: ৳ 600.00),",(50's pack: ৳ 600.00)
7500,Cefesta,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,APC Pharma Ltd.,25 ml bottle: ৳ 86.00,Not Specified
7499,Cefesta,allopathic,Capsule,Cefixime Trihydrate,200 mg,APC Pharma Ltd.,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",(8's pack: ৳ 240.00)
7498,Ceferon,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Aexim Pharmaceuticals Ltd.,"37.5 ml bottle: ৳ 130.00,50 ml bottle: ৳ 160.00",Not Specified
7497,Ceferon,allopathic,Capsule,Cefixime Trihydrate,200 mg,Aexim Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(12's pack: ৳ 300.00),",(12's pack: ৳ 300.00)
32238,Cefdox DS,allopathic,Powder for Suspension,Cefpodoxime Proxetil,80 mg/5 ml,ACI Limited,50 ml bottle: ৳ 176.19,Not Specified
7734,Cefdox,allopathic,Powder for Suspension,Cefpodoxime Proxetil,40 mg/5 ml,ACI Limited,50 ml bottle: ৳ 98.67,Not Specified
32239,Cefdox,allopathic,Pediatric Drops,Cefpodoxime Proxetil,20 mg/ml,ACI Limited,15 ml bottle: ৳ 60.41,Not Specified
32237,Cefdox,allopathic,Capsule,Cefpodoxime Proxetil,100 mg,ACI Limited,"Unit Price: ৳ 22.13,(6's pack: ৳ 132.78),",(6's pack: ৳ 132.78)
7849,Cefdox,allopathic,Tablet,Cefpodoxime Proxetil,200 mg,ACI Limited,"Unit Price: ৳ 37.00,(12's pack: ৳ 444.00),",(12's pack: ৳ 444.00)
33187,Cefditor,allopathic,Tablet,Cefditoren,400 mg,Orion Pharma Ltd.,"Unit Price: ৳ 250.00,(4's pack: ৳ 1,000.00),","(4's pack: ৳ 1,000.00)"
7453,Cefditor,allopathic,Tablet,Cefditoren,200 mg,Orion Pharma Ltd.,"Unit Price: ৳ 150.45,(8's pack: ৳ 1,203.60),","(8's pack: ৳ 1,203.60)"
29358,Cefdiren,allopathic,Tablet,Cefditoren,200 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 150.00,(8's pack: ৳ 1,200.00),","(8's pack: ৳ 1,200.00)"
29359,Cefdiren,allopathic,Tablet,Cefditoren,400 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 250.00,(8's pack: ৳ 2,000.00),","(8's pack: ৳ 2,000.00)"
30740,Cefcare,allopathic,Capsule,Cefadroxil Monohydrate,500 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(12's pack: ৳ 180.00),",(12's pack: ৳ 180.00)
30741,Cefcare,allopathic,Pediatric Drops,Cefadroxil Monohydrate,125 mg/1.25 ml,Navana Pharmaceuticals Ltd.,15 ml bottle: ৳ 50.19,Not Specified
30742,Cefcare,allopathic,Powder for Suspension,Cefadroxil Monohydrate,125 mg/5 ml,Navana Pharmaceuticals Ltd.,100 ml bottle: ৳ 95.63,Not Specified
30138,Cefazone,allopathic,IM/IV Injection,Cefoperazone Sodium,2 gm/vial,Incepta Pharmaceuticals Ltd.,2 ml vial: ৳ 400.00,Not Specified
30137,Cefazone,allopathic,IM/IV Injection,Cefoperazone Sodium,1 gm/vial,Incepta Pharmaceuticals Ltd.,1 gm vial: ৳ 250.00,Not Specified
24,Aclonac,allopathic,Tablet,Aceclofenac,100 mg,Pharmasia Limited,"Unit Price: ৳ 4.00,(50's pack: ৳ 200.00),",(50's pack: ৳ 200.00)
29923,Ceflon,allopathic,Capsule,Cefaclor Monohydrate,500 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",(8's pack: ৳ 240.00)
7106,Ceflon,allopathic,Powder for Suspension,Cefaclor Monohydrate,125 mg/5 ml,Eskayef Pharmaceuticals Ltd.,100 ml bottle: ৳ 200.00,Not Specified
7107,Ceflon,allopathic,Pediatric Drops,Cefaclor Monohydrate,125 mg/1.25 ml,Eskayef Pharmaceuticals Ltd.,15 ml bottle: ৳ 125.00,Not Specified
6825,Ceflin,allopathic,Powder for Suspension,Cephradine,125 mg/5 ml,Nipa Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,Not Specified
6824,Ceflin,allopathic,Capsule,Cephradine,500 mg,Nipa Pharmaceuticals Ltd.,"Unit Price: ৳ 12.66,(20's pack: ৳ 253.20),",(20's pack: ৳ 253.20)
7943,Cefixon,allopathic,IV Injection,Ceftriaxone Sodium,2 gm/vial,Techno Drugs Ltd.,2 gm vial: ৳ 300.00,Not Specified
7942,Cefixon,allopathic,IV Injection,Ceftriaxone Sodium,1 gm/vial,Techno Drugs Ltd.,1 gm vial: ৳ 250.00,Not Specified
7941,Cefixon,allopathic,IV Injection,Ceftriaxone Sodium,500 mg/vial,Techno Drugs Ltd.,500 mg vial: ৳ 150.00,Not Specified
7514,Cefixime-A,allopathic,Capsule,Cefixime Trihydrate,200 mg,Ad-din Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(5's pack: ৳ 150.00),",(5's pack: ৳ 150.00)
7515,Cefixime-A,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Ad-din Pharmaceuticals Ltd.,50 ml bottle: ৳ 180.00,Not Specified
18752,Cefixim DS,allopathic,Powder for Suspension,Cefixime Trihydrate,200 mg/5 ml,Ibn Sina Pharmaceuticals Ltd.,50 ml bottle: ৳ 280.00,Not Specified
18753,Cefixim,allopathic,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Ibn Sina Pharmaceuticals Ltd.,21 ml bottle: ৳ 100.00,Not Specified
18751,Cefixim,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Ibn Sina Pharmaceuticals Ltd.,"30 ml bottle: ৳ 130.00,40 ml bottle: ৳ 180.00,50 ml bottle: ৳ 210.00,75 ml bottle: ৳ 240.00",Not Specified
18749,Cefixim,allopathic,Capsule,Cefixime Trihydrate,200 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(20's pack: ৳ 700.00),",(20's pack: ৳ 700.00)
18750,Cefixim,allopathic,Capsule,Cefixime Trihydrate,400 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 55.00,(20's pack: ৳ 1,100.00),","(20's pack: ৳ 1,100.00)"
7739,Cefipod,allopathic,Pediatric Drops,Cefpodoxime Proxetil,20 mg/ml,Asiatic Laboratories Ltd.,15 ml bottle: ৳ 60.00,Not Specified
7737,Cefipod,allopathic,Powder for Suspension,Cefpodoxime Proxetil,40 mg/5 ml,Asiatic Laboratories Ltd.,50 ml bottle: ৳ 98.00,Not Specified
28794,Cefinaaf,allopathic,Capsule,Cefixime Trihydrate,200 mg,Naafco Pharma Ltd.,"Unit Price: ৳ 35.00,(14's pack: ৳ 490.00),",(14's pack: ৳ 490.00)
28795,Cefinaaf,allopathic,Capsule,Cefixime Trihydrate,400 mg,Naafco Pharma Ltd.,"Unit Price: ৳ 50.00,(7's pack: ৳ 350.00),",(7's pack: ৳ 350.00)
28796,Cefinaaf,allopathic,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Naafco Pharma Ltd.,50 ml bottle: ৳ 190.00,Not Specified
7505,Cefim-3 DS,allopathic,Capsule,Cefixime Trihydrate,400 mg,ACI Limited,"Unit Price: ৳ 50.34,(6's pack: ৳ 302.04),",(6's pack: ৳ 302.04)
7507,Cefim-3 DS,allopathic,Powder for Suspension,Cefixime Trihydrate,200 mg/5 ml,ACI Limited,50 ml bottle: ৳ 300.90,Not Specified
